year,ecode_source,economy_source,ecode_dest,economy_dest,value,share,rank
2011,ZAF,South Africa,NAM,Namibia,4122.732687,0.1278370316349463,2
2011,ZAF,South Africa,AUT,Austria,3307.633617,0.10256257085659576,3
2011,ZAF,South Africa,MOZ,Mozambique,1849.280514,0.05734219254999391,4
2011,ZAF,South Africa,NGA,Nigeria,1794.397442,0.0556403870864453,5
2011,ZAF,South Africa,OTH,Others,12353.865130676,0.38306666170813225,6
2011,ZMB,Zambia,ZAF,South Africa,155.9640914,0.7519889213427366,1
2011,ZMB,Zambia,CHN,China,26.6633427,0.12855868383794355,2
2011,ZMB,Zambia,NGA,Nigeria,9.596,0.046267609578783474,3
2011,ZMB,Zambia,BWA,Botswana,7.398352378,0.03567153807331891,4
2011,ZMB,Zambia,MUS,Mauritius,4.0,0.019286206577233626,5
2011,ZMB,Zambia,OTH,Others,3.7803267359999997,0.01822704058998383,6
2011,ZWE,Zimbabwe,ZAF,South Africa,167.7535031,0.6212406209301736,1
2011,ZWE,Zimbabwe,BWA,Botswana,33.74594738,0.1249711804332995,2
2011,ZWE,Zimbabwe,ZMB,Zambia,26.7,0.09887796244080722,3
2011,ZWE,Zimbabwe,MOZ,Mozambique,22.0366729,0.08160828896354136,4
2011,ZWE,Zimbabwe,CHN,China,7.4419932,0.027559892288926694,5
2011,ZWE,Zimbabwe,OTH,Others,12.351719603,0.045742054943251544,6
2012,ABW,Aruba,MEX,Mexico,63.38,0.6992135450580043,1
2012,ABW,Aruba,PAN,Panama,17.698,0.1952458397039533,2
2012,ABW,Aruba,PER,Peru,4.08,0.04501090665567462,3
2012,ABW,Aruba,CUW,Curacao,1.711,0.018875897374475314,4
2012,ABW,Aruba,ITA,Italy,1.376117,0.01518143966526642,5
2012,ABW,Aruba,OTH,Others,2.3995801,0.02647237154262607,6
2012,AFG,Afghanistan,NZL,New Zealand,7657.721837,0.9631056182606124,1
2012,AFG,Afghanistan,ITA,Italy,277.8875447,0.0349496966907414,2
2012,AFG,Afghanistan,KOR,"Korea, Rep.",5.475813,0.0006886886696984757,3
2012,AFG,Afghanistan,CHN,China,2.842528,0.00035750249814971207,4
2012,AFG,Afghanistan,MEX,Mexico,2.123,0.00026700803072892814,5
2012,AFG,Afghanistan,OTH,Others,5.020989279,0.0006314858500691713,6
2012,AGO,Angola,PRT,Portugal,1378.470023,0.4679315957277252,1
2012,AGO,Angola,BRA,Brazil,1283.648,0.43574357582725826,2
2012,AGO,Angola,USA,United States,163.0,0.055331526134768334,3
2012,AGO,Angola,ZAF,South Africa,77.04839933,0.02615463509920222,4
2012,AGO,Angola,BEL,Belgium,38.26261347,0.0129885202282199,5
2012,AGO,Angola,OTH,Others,5.450309783,0.0018501469828260614,6
2012,AIA,Anguilla,CHN,China,103.7690611,0.5092956837188706,1
2012,AIA,Anguilla,BRA,Brazil,34.1843424,0.16777580764954975,2
2012,AIA,Anguilla,IND,India,19.0772455,0.09363059362204489,3
2012,AIA,Anguilla,ABW,Aruba,13.4078212,0.06580521585960815,4
2012,AIA,Anguilla,IDN,Indonesia,11.9730215,0.058763258589637914,5
2012,AIA,Anguilla,OTH,Others,21.338636992,0.10472944056028877,6
2012,ALB,Albania,XKX,Kosovo,76.5063817,0.3424645701532805,1
2012,ALB,Albania,ITA,Italy,68.7719557,0.30784305471083273,2
2012,ALB,Albania,MKD,North Macedonia,36.97092041,0.16549247376551587,3
2012,ALB,Albania,RUS,Russian Federation,15.58,0.06974056130258884,4
2012,ALB,Albania,BGR,Bulgaria,9.63162339,0.043113916654283914,5
2012,ALB,Albania,OTH,Others,15.938525242999999,0.07134542341349814,6
2012,AND,Andorra,ESP,Spain,1588.736206,0.9532671322911933,1
2012,AND,Andorra,PAN,Panama,13.708,0.00822501923232917,2
2012,AND,Andorra,AZE,Azerbaijan,13.506,0.008103816001738968,3
2012,AND,Andorra,ITA,Italy,13.4141683,0.00804871551307268,4
2012,AND,Andorra,BGR,Bulgaria,12.40236437,0.007441616973271378,5
2012,AND,Andorra,OTH,Others,24.855504123,0.014913699988394513,6
2012,ARE,United Arab Emirates,CAN,Canada,9857.315113,0.17763288822625042,1
2012,ARE,United Arab Emirates,ESP,Spain,7167.910949,0.12916871478930814,2
2012,ARE,United Arab Emirates,AUT,Austria,6118.059954,0.11024996639674542,3
2012,ARE,United Arab Emirates,MAR,Morocco,3054.093793,0.05503603112464019,4
2012,ARE,United Arab Emirates,MYS,Malaysia,2951.488923,0.053187049003723494,5
2012,ARE,United Arab Emirates,OTH,Others,26343.755474193,0.4747253504593323,6
2012,ARG,Argentina,URY,Uruguay,5078.85,0.37900320797441256,1
2012,ARG,Argentina,MEX,Mexico,3579.749,0.26713455895393545,2
2012,ARG,Argentina,BRA,Brazil,1553.613,0.11593654290848342,3
2012,ARG,Argentina,ESP,Spain,593.730209,0.04430641855583811,4
2012,ARG,Argentina,CAN,Canada,535.5707395,0.039966336546211914,5
2012,ARG,Argentina,OTH,Others,2059.033255697,0.15365293506111855,6
2012,ARM,Armenia,RUS,Russian Federation,203.486,0.7794111256518104,1
2012,ARM,Armenia,BGR,Bulgaria,31.13785096,0.11926711158070781,2
2012,ARM,Armenia,BLR,Belarus,7.7904,0.029839519344219575,3
2012,ARM,Armenia,CYP,Cyprus,7.3413906,0.02811968150828863,4
2012,ARM,Armenia,UKR,Ukraine,5.9,0.02259873230269248,5
2012,ARM,Armenia,OTH,Others,5.42094986,0.020763829612281064,6
2012,ASM,American Samoa,CHN,China,5971.055261,0.9969520341060915,1
2012,ASM,American Samoa,MUS,Mauritius,11.64,0.001943462448386626,2
2012,ASM,American Samoa,SGP,Singapore,6.456886,0.0010780683397348218,3
2012,ASM,American Samoa,LTU,Lithuania,0.158328056,2.643510578711811e-05,4
2012,ATG,Antigua and Barbuda,BRB,Barbados,19.0875846,0.4431072307882429,1
2012,ATG,Antigua and Barbuda,ITA,Italy,10.1765903,0.23624365477334908,2
2012,ATG,Antigua and Barbuda,MEX,Mexico,8.653,0.2008743876378505,3
2012,ATG,Antigua and Barbuda,USA,United States,4.0,0.09285768525960961,4
2012,ATG,Antigua and Barbuda,MNG,Mongolia,0.73,0.016946527559878754,5
2012,ATG,Antigua and Barbuda,OTH,Others,0.429496555,0.009970513981069153,6
2012,AUS,Australia,USA,United States,51138.0,0.28832391721477496,1
2012,AUS,Australia,NZL,New Zealand,41673.63879,0.23496239157820786,2
2012,AUS,Australia,GBR,United Kingdom,12044.86566,0.06791080702055077,3
2012,AUS,Australia,CHN,China,8371.111185,0.0471976136786659,4
2012,AUS,Australia,SGP,Singapore,8353.248876,0.047096903230439906,5
2012,AUS,Australia,OTH,Others,55782.153076982,0.31450836727736053,6
2012,AUT,Austria,CHE,Switzerland,67347.15252,0.2658786255853662,1
2012,AUT,Austria,DEU,Germany,30632.52058,0.12093358316236419,2
2012,AUT,Austria,CZE,Czechia,17575.18336,0.06938475379163066,3
2012,AUT,Austria,ROU,Romania,14407.85307,0.056880506874435244,4
2012,AUT,Austria,HUN,Hungary,12121.98434,0.04785616637213295,5
2012,AUT,Austria,OTH,Others,111215.669676436,0.4390663642140707,6
2012,AZE,Azerbaijan,BEL,Belgium,853.6521005,0.39540795669421674,1
2012,AZE,Azerbaijan,GEO,Georgia,619.5482994,0.2869720896787401,2
2012,AZE,Azerbaijan,SGP,Singapore,374.1724561,0.17331506152342388,3
2012,AZE,Azerbaijan,RUS,Russian Federation,144.431,0.06689981382328061,4
2012,AZE,Azerbaijan,UKR,Ukraine,60.5,0.02802333803898385,5
2012,AZE,Azerbaijan,OTH,Others,106.6109712,0.0493817402413549,6
2012,BDI,Burundi,ITA,Italy,1.4278811,0.49805969016921664,1
2012,BDI,Burundi,RWA,Rwanda,1.2074992,0.4211882049783956,2
2012,BDI,Burundi,THA,Thailand,0.1497745,0.05224289407938052,3
2012,BDI,Burundi,SGP,Singapore,0.0817327,0.028509210773007315,4
2012,BEL,Belgium,USA,United States,102705.0,0.2522913336597722,1
2012,BEL,Belgium,FRA,France,68165.50559,0.16744624229486155,2
2012,BEL,Belgium,NLD,Netherlands,62251.29301,0.15291818057093767,3
2012,BEL,Belgium,ITA,Italy,21532.91904,0.052894882062114804,4
2012,BEL,Belgium,NOR,Norway,19554.75763,0.04803559594826255,5
2012,BEL,Belgium,OTH,Others,132879.418788101,0.32641376546405126,6
2012,BEN,Benin,MLI,Mali,33.7354077,0.32073618088349576,1
2012,BEN,Benin,CHN,China,24.197822,0.23005849174837842,2
2012,BEN,Benin,BFA,Burkina Faso,20.3631362,0.19360058113655046,3
2012,BEN,Benin,KEN,Kenya,14.76823471,0.14040758722700955,4
2012,BEN,Benin,SEN,Senegal,9.922297,0.09433529523853262,5
2012,BEN,Benin,OTH,Others,2.1942753,0.020861863766033183,6
2012,BES,"Bonaire, Sint Eustatius and Saba",GBR,United Kingdom,490.758,0.7504179357612271,1
2012,BES,"Bonaire, Sint Eustatius and Saba",USA,United States,163.0,0.24924325946613202,2
2012,BES,"Bonaire, Sint Eustatius and Saba",SRB,Serbia,0.2215714,0.00033880477264094553,3
2012,BFA,Burkina Faso,BEN,Benin,5.550949849,0.5061036390001977,1
2012,BFA,Burkina Faso,MLI,Mali,3.2088061,0.2925604605036366,2
2012,BFA,Burkina Faso,CHN,China,1.5509168,0.14140366200713297,3
2012,BFA,Burkina Faso,ITA,Italy,0.4144499,0.03778715504177275,4
2012,BFA,Burkina Faso,CYP,Cyprus,0.1348875,0.012298265425319492,5
2012,BFA,Burkina Faso,OTH,Others,0.108,0.009846818021940545,6
2012,BGD,Bangladesh,SGP,Singapore,467.0208418,0.8175090011937655,1
2012,BGD,Bangladesh,DNK,Denmark,17.67065434,0.030932064882277968,2
2012,BGD,Bangladesh,THA,Thailand,16.8380738,0.02947465222582045,3
2012,BGD,Bangladesh,IND,India,16.5214423,0.028920396230919188,4
2012,BGD,Bangladesh,KOR,"Korea, Rep.",13.7,0.023981527833292913,5
2012,BGD,Bangladesh,OTH,Others,39.522014868,0.06918235763392397,6
2012,BGR,Bulgaria,MKD,North Macedonia,188.4011505,0.2217078016547527,1
2012,BGR,Bulgaria,ROU,Romania,113.8061057,0.13392541097903446,2
2012,BGR,Bulgaria,ITA,Italy,104.4965168,0.12297001880732641,3
2012,BGR,Bulgaria,SRB,Serbia,87.4117748,0.10286493674914322,4
2012,BGR,Bulgaria,RUS,Russian Federation,61.939,0.07288893666651855,5
2012,BGR,Bulgaria,OTH,Others,293.71776104,0.3456428951432246,6
2012,BHR,Bahrain,KWT,Kuwait,765.5953476,0.30671498134108066,1
2012,BHR,Bahrain,OMN,Oman,594.7984395,0.23828983920140318,2
2012,BHR,Bahrain,SGP,Singapore,394.4421741,0.15802254343429709,3
2012,BHR,Bahrain,PAK,Pakistan,202.2,0.08100593795610272,4
2012,BHR,Bahrain,AZE,Azerbaijan,134.551,0.05390420355060128,5
2012,BHR,Bahrain,OTH,Others,404.526349772,0.16206249451651505,6
2012,BHS,"Bahamas, The",RUS,Russian Federation,29253.243,0.4483761201647927,1
2012,BHS,"Bahamas, The",SGP,Singapore,16615.85615,0.254677852768437,2
2012,BHS,"Bahamas, The",MYS,Malaysia,4788.26453,0.07339163976739588,3
2012,BHS,"Bahamas, The",CHL,Chile,3016.763,0.04623912943247696,4
2012,BHS,"Bahamas, The",DEU,Germany,2855.182605,0.04376252228827778,5
2012,BHS,"Bahamas, The",OTH,Others,8713.333408033,0.13355273557861969,6
2012,BIH,Bosnia and Herzegovina,SRB,Serbia,109.5955814,0.3682789558029426,1
2012,BIH,Bosnia and Herzegovina,HRV,Croatia,80.62175427,0.2709169028374444,2
2012,BIH,Bosnia and Herzegovina,SVN,Slovenia,37.86679333,0.1272454868073562,3
2012,BIH,Bosnia and Herzegovina,MNE,Montenegro,31.01566669,0.10422333816941008,4
2012,BIH,Bosnia and Herzegovina,MKD,North Macedonia,7.448015622,0.025027901499632577,5
2012,BIH,Bosnia and Herzegovina,OTH,Others,31.040686953,0.10430741488321413,6
2012,BLR,Belarus,RUS,Russian Federation,170.732,0.35314224793419746,1
2012,BLR,Belarus,CYP,Cyprus,69.4348434,0.14361910294048555,2
2012,BLR,Belarus,LTU,Lithuania,63.19928225,0.13072146171539506,3
2012,BLR,Belarus,UKR,Ukraine,56.7,0.11727833949036501,4
2012,BLR,Belarus,EST,Estonia,35.49187249,0.07341142629684244,5
2012,BLR,Belarus,OTH,Others,87.907237183,0.1818274216227145,6
2012,BLZ,Belize,UKR,Ukraine,809.2,0.2967538865294469,1
2012,BLZ,Belize,GHA,Ghana,465.2137986,0.17060553979446041,2
2012,BLZ,Belize,RUS,Russian Federation,426.409,0.1563748492352137,3
2012,BLZ,Belize,CHN,China,372.6202361,0.13664916369524852,4
2012,BLZ,Belize,BGR,Bulgaria,160.7029766,0.058933802376298514,5
2012,BLZ,Belize,OTH,Others,492.692748804,0.18068275836933206,6
2012,BMU,Bermuda,HKG,"Hong Kong SAR, China",79452.93852,0.2900385686650079,1
2012,BMU,Bermuda,IRL,Ireland,33003.4716,0.12047735228107001,2
2012,BMU,Bermuda,RUS,Russian Federation,31212.129,0.11393815494777228,3
2012,BMU,Bermuda,SGP,Singapore,26743.52268,0.09762575410870247,4
2012,BMU,Bermuda,NLD,Netherlands,19151.88938,0.06991291557589789,5
2012,BMU,Bermuda,OTH,Others,84375.266234107,0.3080072544215494,6
2012,BOL,Bolivia,BRA,Brazil,101.91,0.6263881887992344,1
2012,BOL,Bolivia,ARG,Argentina,29.0,0.1782480372404847,2
2012,BOL,Bolivia,ITA,Italy,12.0915608,0.07432058550944776,3
2012,BOL,Bolivia,CHN,China,7.1172913,0.04374631740323372,4
2012,BOL,Bolivia,PER,Peru,3.059,0.01880209468684975,5
2012,BOL,Bolivia,OTH,Others,9.5167865,0.058494776360749734,6
2012,BRA,Brazil,CAN,Canada,18549.03537,0.30959524879452577,1
2012,BRA,Brazil,ESP,Spain,12258.54972,0.20460302515577466,2
2012,BRA,Brazil,ARG,Argentina,6786.0,0.11326267465733188,3
2012,BRA,Brazil,CHL,Chile,6067.093,0.10126365761490946,4
2012,BRA,Brazil,USA,United States,3562.0,0.05945205527990217,5
2012,BRA,Brazil,OTH,Others,12691.146305641,0.2118233384975561,6
2012,BRB,Barbados,NOR,Norway,1687.612208,0.2585453700368496,1
2012,BRB,Barbados,USA,United States,1131.0,0.17327133101165434,2
2012,BRB,Barbados,BEL,Belgium,719.33688,0.11020376537875391,3
2012,BRB,Barbados,BRA,Brazil,618.1363,0.09469964584228052,4
2012,BRB,Barbados,SGP,Singapore,437.1066612,0.06696556408504355,5
2012,BRB,Barbados,OTH,Others,1934.1428157,0.2963143236454181,6
2012,BRN,Brunei Darussalam,CHN,China,3520.525168,0.8469050615333747,1
2012,BRN,Brunei Darussalam,SGP,Singapore,302.1659174,0.07268967914077291,2
2012,BRN,Brunei Darussalam,MYS,Malaysia,171.2293632,0.041191301711272575,3
2012,BRN,Brunei Darussalam,PAK,Pakistan,43.9507042,0.010572875371909896,4
2012,BRN,Brunei Darussalam,IDN,Indonesia,36.666,0.008820451354370979,5
2012,BRN,Brunei Darussalam,OTH,Others,82.392977746,0.019820630888298794,6
2012,BTN,Bhutan,MUS,Mauritius,5.63,0.5768634536437908,1
2012,BTN,Bhutan,CHN,China,3.6157432,0.3704778170232774,2
2012,BTN,Bhutan,THA,Thailand,0.2948633,0.03021240880831353,3
2012,BTN,Bhutan,IND,India,0.2190688,0.022446320524618275,4
2012,BVT,Bouvet Island,CHN,China,31.7492879,0.7426940141859142,1
2012,BVT,Bouvet Island,THA,Thailand,10.9995256,0.2573059858140858,2
2012,BWA,Botswana,ZAF,South Africa,286.9023603,0.8092594735994574,1
2012,BWA,Botswana,ZMB,Zambia,30.0,0.0846203711346174,2
2012,BWA,Botswana,MOZ,Mozambique,24.4720184,0.06902770931403952,3
2012,BWA,Botswana,LUX,Luxembourg,5.277601858,0.014886420930823544,4
2012,BWA,Botswana,MUS,Mauritius,2.76,0.0077850741443848,5
2012,BWA,Botswana,OTH,Others,5.112581291,0.014420950876677377,6
2012,CAF,Central African Republic,MEX,Mexico,0.471,0.33609463739955514,1
2012,CAF,Central African Republic,THA,Thailand,0.4681643,0.33407114788092684,2
2012,CAF,Central African Republic,CYP,Cyprus,0.3809477,0.2718354121012622,3
2012,CAF,Central African Republic,ITA,Italy,0.081279,0.05799880261825572,4
2012,CAN,Canada,USA,United States,214314.0,0.5315772988749193,1
2012,CAN,Canada,GBR,United Kingdom,23048.25205,0.05716811579517587,2
2012,CAN,Canada,AUS,Australia,21821.37521,0.05412501139387965,3
2012,CAN,Canada,MEX,Mexico,18898.505,0.04687522159389568,4
2012,CAN,Canada,CHL,Chile,16283.87,0.040389968130081715,5
2012,CAN,Canada,OTH,Others,108800.19850439401,0.2698643842120478,6
2012,CCK,Cocos (Keeling) Islands,BGR,Bulgaria,0.131940046,0.6388879874215134,1
2012,CCK,Cocos (Keeling) Islands,ITA,Italy,0.0745751,0.36111201257848663,2
2012,CHE,Switzerland,USA,United States,199125.0,0.25471053924529125,1
2012,CHE,Switzerland,DEU,Germany,80137.74541,0.1025081147383953,2
2012,CHE,Switzerland,FRA,France,62146.40068,0.07949450460442804,3
2012,CHE,Switzerland,GBR,United Kingdom,46756.10764,0.05980802706840067,4
2012,CHE,Switzerland,NLD,Netherlands,43295.9943,0.05538202664313399,5
2012,CHE,Switzerland,OTH,Others,350308.523217034,0.44809678770035083,6
2012,CHI,Channel Islands,KAZ,Kazakhstan,3.661,0.7782738095238095,1
2012,CHI,Channel Islands,ZMB,Zambia,0.6,0.12755102040816327,2
2012,CHI,Channel Islands,PHL,Philippines,0.443,0.09417517006802721,3
2012,CHL,Chile,BRA,Brazil,9927.957,0.42768229423382864,1
2012,CHL,Chile,ARG,Argentina,7174.0,0.3090457360797883,2
2012,CHL,Chile,PER,Peru,1845.06,0.07948256562745667,3
2012,CHL,Chile,MEX,Mexico,1556.682,0.06705965075720058,4
2012,CHL,Chile,USA,United States,673.0,0.028991884636422847,5
2012,CHL,Chile,OTH,Others,2036.69359037,0.08773786866530296,6
2012,CHN,China,HKG,"Hong Kong SAR, China",460396.1035,0.8044248046044384,1
2012,CHN,China,AUS,Australia,17219.24177,0.030086234637884665,2
2012,CHN,China,SGP,Singapore,13327.50306,0.023286413510894437,3
2012,CHN,China,CAN,Canada,11675.04019,0.020399155970679744,4
2012,CHN,China,MUS,Mauritius,7913.446,0.013826729209704909,5
2012,CHN,China,OTH,Others,61798.236702498,0.10797666206639775,6
2012,CMR,Cameroon,ITA,Italy,68.3701192,0.8996482722193604,1
2012,CMR,Cameroon,GHA,Ghana,2.6158519,0.03442068947302246,2
2012,CMR,Cameroon,ZMB,Zambia,1.9,0.025001151631995174,3
2012,CMR,Cameroon,CHN,China,1.8654499,0.024546524111468543,4
2012,CMR,Cameroon,NGA,Nigeria,0.595,0.007829308011072173,5
2012,CMR,Cameroon,OTH,Others,0.6500782,0.008554054553081308,6
2012,COD,"Congo, Dem. Rep.",ZAF,South Africa,107.2796033,0.56039409378125,1
2012,COD,"Congo, Dem. Rep.",ZMB,Zambia,29.1,0.15200902713474498,2
2012,COD,"Congo, Dem. Rep.",FIN,Finland,27.58404475,0.14409016518518108,3
2012,COD,"Congo, Dem. Rep.",LUX,Luxembourg,15.83280557,0.0827054766841674,4
2012,COD,"Congo, Dem. Rep.",ITA,Italy,5.9267079,0.03095921312683187,5
2012,COD,"Congo, Dem. Rep.",OTH,Others,5.7128377,0.029842024087824538,6
2012,COG,"Congo, Rep.",SRB,Serbia,2.1062416,0.6428778872657661,1
2012,COG,"Congo, Rep.",ITA,Italy,0.5234825,0.15978001935798883,2
2012,COG,"Congo, Rep.",KOR,"Korea, Rep.",0.234,0.07142268276354871,3
2012,COG,"Congo, Rep.",RUS,Russian Federation,0.1709146,0.05216743271563599,4
2012,COG,"Congo, Rep.",CHN,China,0.1539012,0.04697451531850197,5
2012,COG,"Congo, Rep.",OTH,Others,0.0877302,0.026777462578558463,6
2012,COK,Cook Islands,HKG,"Hong Kong SAR, China",15018.38591,0.9752779855157773,1
2012,COK,Cook Islands,SGP,Singapore,198.9374745,0.012918787713716188,2
2012,COK,Cook Islands,IDN,Indonesia,132.729,0.00861927989567313,3
2012,COK,Cook Islands,CHN,China,37.8759075,0.0024596210929421986,4
2012,COK,Cook Islands,BEL,Belgium,7.916402787,0.0005140827655451321,5
2012,COK,Cook Islands,OTH,Others,3.2375495,0.00021024301634606297,6
2012,COL,Colombia,PAN,Panama,3280.765,0.23171765694976493,1
2012,COL,Colombia,ESP,Spain,3250.978063,0.2296138307844193,2
2012,COL,Colombia,CHL,Chile,1633.068,0.11534221152677462,3
2012,COL,Colombia,PER,Peru,1054.176,0.07445555921642526,4
2012,COL,Colombia,BRA,Brazil,881.0188,0.06222561264360403,5
2012,COL,Colombia,OTH,Others,4058.453372203,0.2866451288790119,6
2012,COM,Comoros,ZAF,South Africa,19.99729448,0.9661791544456975,1
2012,COM,Comoros,MUS,Mauritius,0.65,0.031405070871852424,2
2012,COM,Comoros,RUS,Russian Federation,0.05,0.0024157746824501865,3
2012,CPV,Cabo Verde,PRT,Portugal,23.68323834,0.6013735209120733,1
2012,CPV,Cabo Verde,ITA,Italy,10.1075447,0.2566545020893104,2
2012,CPV,Cabo Verde,CHN,China,4.4080715,0.11193137696502888,3
2012,CPV,Cabo Verde,POL,Poland,0.74203123,0.018841930609554323,4
2012,CPV,Cabo Verde,BRA,Brazil,0.441025,0.01119866942403313,5
2012,CRI,Costa Rica,ESP,Spain,480.489025,0.31219780185229784,1
2012,CRI,Costa Rica,PAN,Panama,402.446,0.26148933696092197,2
2012,CRI,Costa Rica,BEL,Belgium,221.659278,0.14402314257181503,3
2012,CRI,Costa Rica,HND,Honduras,181.3,0.1177996968314138,4
2012,CRI,Costa Rica,SLV,El Salvador,46.52,0.03022637560175052,5
2012,CRI,Costa Rica,OTH,Others,206.638893881,0.1342636461818008,6
2012,CUB,Cuba,CHN,China,78.2493983,0.5005452039742646,1
2012,CUB,Cuba,LUX,Luxembourg,56.73421997,0.3629170616536798,2
2012,CUB,Cuba,MEX,Mexico,10.544,0.06744778548290316,3
2012,CUB,Cuba,PAN,Panama,3.973,0.025414458623252485,4
2012,CUB,Cuba,ITA,Italy,2.5451068,0.01628052138443457,5
2012,CUB,Cuba,OTH,Others,4.282609871,0.027394968881465434,6
2012,CUW,Curacao,NLD,Netherlands,11315.04644,0.43489443647064085,1
2012,CUW,Curacao,HUN,Hungary,6091.866202,0.23414121479940944,2
2012,CUW,Curacao,USA,United States,4470.0,0.1718046975177739,3
2012,CUW,Curacao,ESP,Spain,1436.523979,0.055212878677656375,4
2012,CUW,Curacao,BRA,Brazil,1078.16,0.041439139301065575,5
2012,CUW,Curacao,OTH,Others,1626.318282273,0.06250763323345379,6
2012,CYM,Cayman Islands,USA,United States,66000.0,0.28468017864825457,1
2012,CYM,Cayman Islands,SGP,Singapore,42131.18104,0.181725941592866,2
2012,CYM,Cayman Islands,MUS,Mauritius,18070.815,0.0779454976139327,3
2012,CYM,Cayman Islands,HKG,"Hong Kong SAR, China",17560.15741,0.07574285982682229,4
2012,CYM,Cayman Islands,BRA,Brazil,17180.35,0.07410462283696273,5
2012,CYM,Cayman Islands,OTH,Others,70896.609175921,0.3058008994811617,6
2012,CYP,Cyprus,RUS,Russian Federation,179331.546,0.6742761331171804,1
2012,CYP,Cyprus,UKR,Ukraine,15907.7,0.05981202237997865,2
2012,CYP,Cyprus,POL,Poland,7813.104917,0.02937681790282223,3
2012,CYP,Cyprus,SWE,Sweden,6457.068184,0.024278199031315405,4
2012,CYP,Cyprus,GBR,United Kingdom,6454.015534,0.02426672124570729,5
2012,CYP,Cyprus,OTH,Others,49998.145780059,0.18799010632299604,6
2012,CZE,Czechia,BEL,Belgium,1944.796285,0.19240737697131322,1
2012,CZE,Czechia,FRA,France,1522.588136,0.1506364402868042,2
2012,CZE,Czechia,ROU,Romania,1352.385476,0.13379753144235407,3
2012,CZE,Czechia,BGR,Bulgaria,695.1921047,0.06877845787148526,4
2012,CZE,Czechia,ESP,Spain,552.8287946,0.054693820172120954,5
2012,CZE,Czechia,OTH,Others,4039.910455144,0.3996863732559224,6
2012,DEU,Germany,USA,United States,197438.0,0.20576129104876995,1
2012,DEU,Germany,GBR,United Kingdom,98030.02616,0.10216262697265112,2
2012,DEU,Germany,FRA,France,76890.70087,0.0801321421441464,3
2012,DEU,Germany,NLD,Netherlands,64068.89909,0.0667698183370565,4
2012,DEU,Germany,AUT,Austria,47721.3954,0.04973316143879512,5
2012,DEU,Germany,OTH,Others,475399.778906232,0.49544096005858085,6
2012,DJI,Djibouti,CHN,China,7.3677708,0.9565091564194017,1
2012,DJI,Djibouti,MEX,Mexico,0.335,0.0434908435805983,2
2012,DMA,Dominica,RUS,Russian Federation,47.86,0.42385475166922165,1
2012,DMA,Dominica,UKR,Ukraine,30.4,0.26922658693573626,2
2012,DMA,Dominica,BLR,Belarus,15.0157,0.13298110728457024,3
2012,DMA,Dominica,BGR,Bulgaria,5.93730209,0.05258156504266821,4
2012,DMA,Dominica,BRB,Barbados,4.88932,0.04330049131699454,5
2012,DMA,Dominica,OTH,Others,8.813717689,0.07805549775080906,6
2012,DNK,Denmark,SWE,Sweden,27673.14936,0.20493609382685504,1
2012,DNK,Denmark,DEU,Germany,13494.82795,0.09993720956588896,2
2012,DNK,Denmark,NOR,Norway,11629.26391,0.08612160071819953,3
2012,DNK,Denmark,GBR,United Kingdom,9403.295493,0.06963698357443084,4
2012,DNK,Denmark,NLD,Netherlands,9026.546337,0.06684693248993784,5
2012,DNK,Denmark,OTH,Others,63805.984299182,0.4725211798246877,6
2012,DOM,Dominican Republic,PAN,Panama,183.565,0.4729896137045857,1
2012,DOM,Dominican Republic,USA,United States,71.0,0.1829448019667452,2
2012,DOM,Dominican Republic,ARG,Argentina,54.0,0.13914111698879214,3
2012,DOM,Dominican Republic,ITA,Italy,32.8208139,0.08456897604680139,4
2012,DOM,Dominican Republic,CHN,China,20.164951,0.05195877418822705,5
2012,DOM,Dominican Republic,OTH,Others,26.544437788,0.06839671710484857,6
2012,DZA,Algeria,ESP,Spain,683.1870629,0.4143188973515014,1
2012,DZA,Algeria,PER,Peru,396.1195509,0.24022676139621602,2
2012,DZA,Algeria,FRA,France,369.43213,0.22404217096572968,3
2012,DZA,Algeria,ITA,Italy,169.8514298,0.1030064252235593,4
2012,DZA,Algeria,CHN,China,12.9604864,0.007859888932312993,5
2012,DZA,Algeria,OTH,Others,17.389485543,0.010545856130680596,6
2012,ECU,Ecuador,FRA,France,162.2862571,0.263971213167752,1
2012,ECU,Ecuador,PAN,Panama,149.511,0.24319126435705915,2
2012,ECU,Ecuador,PER,Peru,148.968,0.2423080326447043,3
2012,ECU,Ecuador,USA,United States,40.0,0.0650631095657334,4
2012,ECU,Ecuador,MEX,Mexico,26.12,0.04248621054642391,5
2012,ECU,Ecuador,OTH,Others,87.902450819,0.1429801697183272,6
2012,EGY,"Egypt, Arab Rep.",CAN,Canada,3247.588424,0.6993226610848462,1
2012,EGY,"Egypt, Arab Rep.",BGD,Bangladesh,380.55,0.08194611013795085,2
2012,EGY,"Egypt, Arab Rep.",MUS,Mauritius,189.7,0.04084923687601964,3
2012,EGY,"Egypt, Arab Rep.",PAK,Pakistan,186.6731318,0.04019744322238605,4
2012,EGY,"Egypt, Arab Rep.",ZAF,South Africa,158.5667821,0.03414513464771266,5
2012,EGY,"Egypt, Arab Rep.",OTH,Others,480.827264933,0.10353941403108471,6
2012,ERI,Eritrea,CHN,China,0.2911799,0.29010666576565325,1
2012,ERI,Eritrea,KEN,Kenya,0.283950847,0.2829042576925919,2
