year,ecode_dest,economy_dest,region_dest,ecode_source,economy_source,value,share,rank,value_million
2003,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",NLD,Netherlands,1.4487865999999998,0.22790297651700833,2,1448.7866
2003,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",FRA,France,0.50141077,0.07887497505891143,3,501.41077
2003,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",DEU,Germany,0.45215378,0.07112654983516314,4,452.15378
2003,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",CHE,Switzerland,0.27318295,0.04297334572165222,5,273.18295
2003,EGY,"Egypt, Arab Rep.",,OTH,Others,0.1574982746599999,0.024775440076065927,6,157.4982746599999
2003,ERI,Eritrea,Sub-Saharan Africa,CHN,China,0.00188,1.0,1,1.88
2003,ESP,Spain,Europe & Central Asia,USA,United States,41.119,0.2594204978932018,1,41119.0
2003,ESP,Spain,Europe & Central Asia,NLD,Netherlands,22.16943,0.1398673257766114,2,22169.429999999997
2003,ESP,Spain,Europe & Central Asia,DEU,Germany,20.656355,0.13032130885378362,3,20656.355
2003,ESP,Spain,Europe & Central Asia,FRA,France,17.894175999999998,0.11289467271355291,4,17894.176
2003,ESP,Spain,Europe & Central Asia,GBR,United Kingdom,16.88327,0.10651684888896513,5,16883.27
2003,ESP,Spain,,OTH,Others,39.78104971195,0.2509793458738851,6,39781.04971195
2003,EST,Estonia,Europe & Central Asia,SWE,Sweden,1.3909753,0.5307150907736163,1,1390.9753
2003,EST,Estonia,Europe & Central Asia,FIN,Finland,0.81034045,0.3091786787869512,2,810.34045
2003,EST,Estonia,Europe & Central Asia,DNK,Denmark,0.1156505999999999,0.044125527374226654,3,115.6505999999999
2003,EST,Estonia,Europe & Central Asia,NOR,Norway,0.09476048,0.03615507532373253,4,94.76048
2003,EST,Estonia,Europe & Central Asia,DEU,Germany,0.059360973,0.02264868698538729,5,59.360972999999994
2003,EST,Estonia,,OTH,Others,0.14985764245999988,0.057176940756086016,6,149.85764245999988
2003,ETH,Ethiopia,Sub-Saharan Africa,USA,United States,0.05,0.8823532629758959,1,50.0
2003,ETH,Ethiopia,Sub-Saharan Africa,CHN,China,0.00478,0.08435297194049565,2,4.78
2003,ETH,Ethiopia,Sub-Saharan Africa,KOR,"Korea, Rep.",0.001886646,0.03329376508360844,3,1.886646
2003,FIN,Finland,Europe & Central Asia,SWE,Sweden,28.79319,0.7052761572166609,1,28793.19
2003,FIN,Finland,Europe & Central Asia,DNK,Denmark,2.6077615,0.06387593766642582,2,2607.7615
2003,FIN,Finland,Europe & Central Asia,NLD,Netherlands,2.3739336,0.05814842908672203,3,2373.9336
2003,FIN,Finland,Europe & Central Asia,USA,United States,1.677,0.041077355987729755,4,1677.0
2003,FIN,Finland,Europe & Central Asia,DEU,Germany,1.5054954,0.036876428433923435,5,1505.4954
2003,FIN,Finland,,OTH,Others,3.8680319365,0.09474569160853798,6,3868.0319365
2003,FJI,Fiji,East Asia & Pacific,USA,United States,0.032,0.5337755841973613,1,32.0
2003,FJI,Fiji,East Asia & Pacific,NZL,New Zealand,0.02080002,0.3469544633380249,2,20.80002
2003,FJI,Fiji,East Asia & Pacific,KOR,"Korea, Rep.",0.0071502679999999,0.11926995246461387,3,7.1502679999999
2003,FRA,France,Europe & Central Asia,GBR,United Kingdom,56.146688000000005,0.2042069195204285,1,56146.688
2003,FRA,France,Europe & Central Asia,USA,United States,51.229,0.1863211643064686,2,51229.0
2003,FRA,France,Europe & Central Asia,DEU,Germany,44.724074,0.1626625844777111,3,44724.074
2003,FRA,France,Europe & Central Asia,NLD,Netherlands,36.687984,0.13343512258558807,4,36687.984
2003,FRA,France,Europe & Central Asia,ITA,Italy,21.112299,0.07678596363126926,5,21112.299
2003,FRA,France,,OTH,Others,65.0499328551,0.23658824547853438,6,65049.93285509999
2003,FRO,Faroe Islands,Europe & Central Asia,NOR,Norway,0.0130239525,0.5628802380839961,1,13.0239525
2003,FRO,Faroe Islands,Europe & Central Asia,ISL,Iceland,0.0101141,0.43711976191600393,2,10.114099999999999
2003,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,KOR,"Korea, Rep.",0.0008460999999999,0.7382427362359076,1,0.8460999999998999
2003,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,CHN,China,0.0003,0.26175726376409225,2,0.3
2003,GAB,Gabon,Sub-Saharan Africa,FRA,France,1.1985864,0.7437984360167805,1,1198.5864
2003,GAB,Gabon,Sub-Saharan Africa,USA,United States,0.37,0.22960832971758133,2,370.0
2003,GAB,Gabon,Sub-Saharan Africa,CHN,China,0.02405,0.014924541431642785,3,24.049999999999997
2003,GAB,Gabon,Sub-Saharan Africa,MAR,Morocco,0.009714396,0.006028395242635549,4,9.714396
2003,GAB,Gabon,Sub-Saharan Africa,KOR,"Korea, Rep.",0.009089,0.005640297591359721,5,9.089
2003,GBR,United Kingdom,Europe & Central Asia,USA,United States,277.246,0.3670945607480942,1,277246.0
2003,GBR,United Kingdom,Europe & Central Asia,DEU,Germany,83.02453,0.1099307235150984,2,83024.53
2003,GBR,United Kingdom,Europe & Central Asia,NLD,Netherlands,80.98213,0.10722643226879762,3,80982.13
2003,GBR,United Kingdom,Europe & Central Asia,FRA,France,70.75701600000001,0.09368761211474964,4,70757.016
2003,GBR,United Kingdom,Europe & Central Asia,CAN,Canada,33.96936,0.044977988097551935,5,33969.36
2003,GBR,United Kingdom,,OTH,Others,209.26506087522,0.27708268325570823,6,209265.06087522
2003,GEO,Georgia,Europe & Central Asia,USA,United States,0.062,0.6345066883452358,1,62.0
2003,GEO,Georgia,Europe & Central Asia,TUR,Türkiye,0.027,0.2763174287955059,2,27.0
2003,GEO,Georgia,Europe & Central Asia,NLD,Netherlands,0.006062397,0.062042442643614394,3,6.062397
2003,GEO,Georgia,Europe & Central Asia,UKR,Ukraine,0.0022422,0.022946627364640128,4,2.2422
2003,GEO,Georgia,Europe & Central Asia,LTU,Lithuania,0.000409109,0.004186812851003727,5,0.409109
2003,GGY,Guernsey,,NLD,Netherlands,0.6452664,0.4738723997637439,1,645.2664
2003,GGY,Guernsey,,DEU,Germany,0.39910782,0.29309782816504365,2,399.10782
2003,GGY,Guernsey,,FRA,France,0.2664929,0.19570774186134504,3,266.49289999999996
2003,GGY,Guernsey,,ISR,Israel,0.04855196,0.03565571335875121,4,48.55196
2003,GGY,Guernsey,,BRA,Brazil,0.002142,0.0015730474735612134,5,2.142
2003,GGY,Guernsey,,OTH,Others,0.0001270038,9.326937755493633e-05,6,0.1270038
2003,GHA,Ghana,Sub-Saharan Africa,USA,United States,0.25,0.6770519319468348,1,250.0
2003,GHA,Ghana,Sub-Saharan Africa,CAN,Canada,0.06886413,0.18649836903335193,2,68.86412999999999
2003,GHA,Ghana,Sub-Saharan Africa,NLD,Netherlands,0.038268883,0.10364008467438952,3,38.268882999999995
2003,GHA,Ghana,Sub-Saharan Africa,CHN,China,0.0066,0.017874171003396437,4,6.6
2003,GHA,Ghana,Sub-Saharan Africa,KOR,"Korea, Rep.",0.002971845,0.008048373594786164,5,2.971845
2003,GHA,Ghana,,OTH,Others,0.0025430359999998996,0.006887069747241132,6,2.5430359999998995
2003,GIB,Gibraltar,Europe & Central Asia,USA,United States,0.625,0.437415266801456,1,625.0
2003,GIB,Gibraltar,Europe & Central Asia,BRA,Brazil,0.458289,0.32074016833147595,2,458.289
2003,GIB,Gibraltar,Europe & Central Asia,ISR,Israel,0.13915712,0.09739111803539556,3,139.15712
2003,GIB,Gibraltar,Europe & Central Asia,CZE,Czechia,0.08801121,0.06159591504587036,4,88.01121
2003,GIB,Gibraltar,Europe & Central Asia,PRT,Portugal,0.05469798,0.03828117042432112,5,54.69798
2003,GIB,Gibraltar,,OTH,Others,0.0636928519999999,0.044576361361480965,6,63.692851999999895
2003,GIN,Guinea,Sub-Saharan Africa,CHN,China,0.01434,0.553341793931935,1,14.34
2003,GIN,Guinea,Sub-Saharan Africa,MAR,Morocco,0.01012583,0.39072837777195296,2,10.12583
2003,GIN,Guinea,Sub-Saharan Africa,PRT,Portugal,0.0013880364,0.0535605684531956,3,1.3880364
2003,GIN,Guinea,Sub-Saharan Africa,KOR,"Korea, Rep.",6.14e-05,0.0023692598429163746,4,0.0614
2003,GNB,Guinea-Bissau,Sub-Saharan Africa,PRT,Portugal,0.0086730175,1.0,1,8.6730175
2003,GNQ,Equatorial Guinea,Sub-Saharan Africa,USA,United States,3.188,0.9972971620201211,1,3188.0
2003,GNQ,Equatorial Guinea,Sub-Saharan Africa,CHN,China,0.00864,0.0027028379798788725,2,8.64
2003,GRC,Greece,Europe & Central Asia,NLD,Netherlands,2.4522397,0.24769057788204613,1,2452.2396999999996
2003,GRC,Greece,Europe & Central Asia,DEU,Germany,1.8212451,0.1839564261535465,2,1821.2451
2003,GRC,Greece,Europe & Central Asia,CHE,Switzerland,1.6729728,0.16898005509532563,3,1672.9728
2003,GRC,Greece,Europe & Central Asia,USA,United States,1.431,0.14453938452640175,4,1431.0
2003,GRC,Greece,Europe & Central Asia,FRA,France,0.99776953,0.10078056866904063,5,997.76953
2003,GRC,Greece,,OTH,Others,1.5251886264999999,0.15405298767363942,6,1525.1886264999998
2003,GRD,Grenada,Latin America & Caribbean,USA,United States,0.007,1.0,1,7.0
2003,GRL,Greenland,Europe & Central Asia,ISL,Iceland,0.0040878997,1.0,1,4.0878996999999995
2003,GTM,Guatemala,Latin America & Caribbean,USA,United States,0.298,0.4232300734346729,1,298.0
2003,GTM,Guatemala,Latin America & Caribbean,CHE,Switzerland,0.12313041,0.17487413579309188,2,123.13041
2003,GTM,Guatemala,Latin America & Caribbean,DEU,Germany,0.08967296,0.12735668941578684,3,89.67295999999999
2003,GTM,Guatemala,Latin America & Caribbean,PRT,Portugal,0.0857488199999999,0.12178348787092788,4,85.74881999999991
2003,GTM,Guatemala,Latin America & Caribbean,KOR,"Korea, Rep.",0.0531997259999999,0.07555612060967931,5,53.1997259999999
2003,GTM,Guatemala,,OTH,Others,0.0543568388,0.0771994928758412,6,54.3568388
2003,GUM,Guam,East Asia & Pacific,KOR,"Korea, Rep.",0.0914825299999999,1.0,1,91.4825299999999
2003,GUY,Guyana,Latin America & Caribbean,USA,United States,0.165,0.7060098726709058,1,165.0
2003,GUY,Guyana,Latin America & Caribbean,CAN,Canada,0.05106778,0.218511253669005,2,51.06778
2003,GUY,Guyana,Latin America & Caribbean,CHN,China,0.0140399999999999,0.060075021892723915,3,14.0399999999999
2003,GUY,Guyana,Latin America & Caribbean,KOR,"Korea, Rep.",0.0036,0.015403851767365216,4,3.6
2003,HKG,"Hong Kong SAR, China",East Asia & Pacific,USA,United States,36.426,0.2835578838527485,1,36426.0
2003,HKG,"Hong Kong SAR, China",East Asia & Pacific,GBR,United Kingdom,30.734332,0.23925114323691346,2,30734.332
2003,HKG,"Hong Kong SAR, China",East Asia & Pacific,CHN,China,24.63226,0.191749616211242,3,24632.26
2003,HKG,"Hong Kong SAR, China",East Asia & Pacific,SGP,Singapore,6.520989999999999,0.050762590595314724,4,6520.99
2003,HKG,"Hong Kong SAR, China",East Asia & Pacific,JPN,Japan,5.678822,0.044206741039269554,5,5678.822
2003,HKG,"Hong Kong SAR, China",,OTH,Others,24.46813994635,0.19047202506451186,6,24468.13994635
2003,HND,Honduras,Latin America & Caribbean,USA,United States,0.272,0.5751204332053221,1,272.0
2003,HND,Honduras,Latin America & Caribbean,CAN,Canada,0.11606314,0.24540545351459536,2,116.06313999999999
2003,HND,Honduras,Latin America & Caribbean,KOR,"Korea, Rep.",0.06589149,0.139321846593177,3,65.89148999999999
2003,HND,Honduras,Latin America & Caribbean,CHN,China,0.00893,0.01888171128133649,4,8.93
2003,HND,Honduras,Latin America & Caribbean,DEU,Germany,0.008840996,0.01869352003487691,5,8.840996
2003,HND,Honduras,,OTH,Others,0.0012187945,0.0025770353706921468,6,1.2187945
2003,HRV,Croatia,Europe & Central Asia,DEU,Germany,1.7618842,0.3531431439434065,1,1761.8842
2003,HRV,Croatia,Europe & Central Asia,AUT,Austria,1.5294922999999998,0.30656368872553136,2,1529.4923
2003,HRV,Croatia,Europe & Central Asia,SVN,Slovenia,0.7798545,0.15631008550301623,3,779.8545
2003,HRV,Croatia,Europe & Central Asia,HUN,Hungary,0.4078886,0.08175512475943343,4,407.8886
2003,HRV,Croatia,Europe & Central Asia,NLD,Netherlands,0.24072769,0.0482502387392053,5,240.72769
2003,HRV,Croatia,,OTH,Others,0.26930294615,0.05397771832940718,6,269.30294615
2003,HTI,Haiti,Latin America & Caribbean,USA,United States,0.074,1.0,1,74.0
2003,HUN,Hungary,Europe & Central Asia,DEU,Germany,12.059118,0.30108894274551645,1,12059.118
2003,HUN,Hungary,Europe & Central Asia,CAN,Canada,7.195140599999999,0.1796464116330349,2,7195.1406
2003,HUN,Hungary,Europe & Central Asia,NLD,Netherlands,5.1897910000000005,0.1295773609031935,3,5189.791
2003,HUN,Hungary,Europe & Central Asia,AUT,Austria,4.361136999999999,0.10888774191432186,4,4361.137
2003,HUN,Hungary,Europe & Central Asia,GBR,United Kingdom,3.073255,0.07673223686320776,5,3073.255
2003,HUN,Hungary,,OTH,Others,8.17323844523,0.20406730594072547,6,8173.23844523
2003,IDN,Indonesia,East Asia & Pacific,JPN,Japan,6.7295137,0.2737583186269977,1,6729.5137
2003,IDN,Indonesia,East Asia & Pacific,SGP,Singapore,6.058149,0.2464470329010293,2,6058.149
2003,IDN,Indonesia,East Asia & Pacific,CAN,Canada,2.6586196,0.10815331746256511,3,2658.6196
2003,IDN,Indonesia,East Asia & Pacific,GBR,United Kingdom,2.3361733,0.09503612045983123,4,2336.1733
2003,IDN,Indonesia,East Asia & Pacific,KOR,"Korea, Rep.",1.8065052,0.07348908824465698,5,1806.5051999999998
2003,IDN,Indonesia,,OTH,Others,4.992990659049999,0.2031161223049197,6,4992.9906590499995
2003,IMN,Isle of Man,Europe & Central Asia,CHE,Switzerland,19.19088,0.9855016163651389,1,19190.88
2003,IMN,Isle of Man,Europe & Central Asia,NLD,Netherlands,0.10874425,0.005584300154313651,2,108.74425
2003,IMN,Isle of Man,Europe & Central Asia,NOR,Norway,0.095958084,0.004927697264810252,3,95.958084
2003,IMN,Isle of Man,Europe & Central Asia,LUX,Luxembourg,0.025259989,0.0012971661533429228,4,25.259989
2003,IMN,Isle of Man,Europe & Central Asia,DEU,Germany,0.023996988,0.001232307766079244,5,23.996988
2003,IMN,Isle of Man,,OTH,Others,0.0283707592,0.0014569122963150275,6,28.370759200000002
2003,IND,India,South Asia,USA,United States,4.868,0.33169907126858955,1,4868.0
2003,IND,India,South Asia,GBR,United Kingdom,2.7752097,0.18909911258536996,2,2775.2097
2003,IND,India,South Asia,DEU,Germany,2.034692,0.13864121748513333,3,2034.6920000000002
2003,IND,India,South Asia,JPN,Japan,1.5048307,0.10253717042039062,4,1504.8307
2003,IND,India,South Asia,NLD,Netherlands,0.85012494,0.057926387235058635,5,850.12494
2003,IND,India,,OTH,Others,2.64309572005,0.18009704100545787,6,2643.0957200499997
2003,IRL,Ireland,Europe & Central Asia,USA,United States,60.604,0.353752092414055,1,60604.0
2003,IRL,Ireland,Europe & Central Asia,GBR,United Kingdom,53.521395,0.3124101622033057,2,53521.395
2003,IRL,Ireland,Europe & Central Asia,NLD,Netherlands,15.384849,0.08980302496904959,3,15384.849
2003,IRL,Ireland,Europe & Central Asia,CAN,Canada,15.133859,0.08833796923551708,4,15133.858999999999
2003,IRL,Ireland,Europe & Central Asia,DEU,Germany,10.004219,0.05839570662362954,5,10004.219000000001
2003,IRL,Ireland,,OTH,Others,16.66939257924,0.09730104455444312,6,16669.39257924
2003,IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",FRA,France,0.5506677,0.7893622339966657,1,550.6677
2003,IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",DEU,Germany,0.07325397,0.10500691689075778,2,73.25397
2003,IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",CHN,China,0.02215,0.03175122398322282,3,22.15
2003,IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",KOR,"Korea, Rep.",0.012847816,0.01841687961675999,4,12.847816
2003,IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",NOR,Norway,0.01257485,0.018025592727107423,5,12.57485
2003,IRN,"Iran, Islamic Rep.",,OTH,Others,0.0261165659199999,0.037437152785486254,6,26.1165659199999
2003,IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",CHN,China,0.4369599999999999,0.8918279043187199,1,436.9599999999999
2003,IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",USA,United States,0.053,0.10817209568128013,2,53.0
2003,ISL,Iceland,Europe & Central Asia,CAN,Canada,0.74667285,0.4728221030787597,1,746.67285
2003,ISL,Iceland,Europe & Central Asia,GBR,United Kingdom,0.6674781000000001,0.4226729269733253,2,667.4781
2003,ISL,Iceland,Europe & Central Asia,FRA,France,0.13766693,0.08717602008295386,3,137.66692999999998
2003,ISL,Iceland,Europe & Central Asia,NOR,Norway,0.020508982,0.012987079952410786,4,20.508982
2003,ISL,Iceland,Europe & Central Asia,USA,United States,0.005,0.0031661932202219465,5,5.0
2003,ISL,Iceland,,OTH,Others,0.0018566092,0.0011756766923283384,6,1.8566092
2003,ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",USA,United States,7.02,0.8247546672556711,1,7020.0
2003,ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",FRA,France,0.4786768,0.05623802349102699,2,478.6768
2003,ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",NLD,Netherlands,0.4664257,0.05479868561296204,3,466.4257
2003,ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",CAN,Canada,0.20349738,0.023908178622407534,4,203.49738
2003,ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",CHE,Switzerland,0.16888997,0.019842277921676678,5,168.88997
2003,ISR,Israel,,OTH,Others,0.17413218587,0.020458167096255635,6,174.13218587
2003,ITA,Italy,Europe & Central Asia,DEU,Germany,34.79942,0.269596723582659,1,34799.42
2003,ITA,Italy,Europe & Central Asia,USA,United States,23.092,0.1788974511923119,2,23092.0
2003,ITA,Italy,Europe & Central Asia,FRA,France,22.635477,0.17536069382566252,3,22635.477000000003
2003,ITA,Italy,Europe & Central Asia,GBR,United Kingdom,18.164686000000003,0.14072475433521012,4,18164.686
2003,ITA,Italy,Europe & Central Asia,NLD,Netherlands,12.963299999999998,0.10042877745718416,5,12963.3
2003,ITA,Italy,,OTH,Others,17.42465304759,0.13499159960697216,6,17424.65304759
2003,JAM,Jamaica,Latin America & Caribbean,USA,United States,3.406,0.9796769855007114,1,3406.0
2003,JAM,Jamaica,Latin America & Caribbean,NOR,Norway,0.043562874,0.012530107187336263,2,43.562874
2003,JAM,Jamaica,Latin America & Caribbean,KOR,"Korea, Rep.",0.010523263,0.0030268345782358107,3,10.523263
2003,JAM,Jamaica,Latin America & Caribbean,NLD,Netherlands,0.008840996,0.0025429595743111703,4,8.840996
2003,JAM,Jamaica,Latin America & Caribbean,ISR,Israel,0.007729,0.0022231131594054603,5,7.729
2003,JEY,Jersey,,DEU,Germany,2.8202776,0.7060193288854645,1,2820.2776
2003,JEY,Jersey,,NLD,Netherlands,0.6496869000000001,0.16264055322911403,2,649.6869
2003,JEY,Jersey,,FRA,France,0.37384784,0.09358787982505004,3,373.84783999999996
2003,JEY,Jersey,,ISR,Israel,0.0939779999999999,0.02352615376940132,4,93.9779999999999
2003,JEY,Jersey,,PRT,Portugal,0.0538277739999999,0.013475073827795671,5,53.8277739999999
2003,JEY,Jersey,,OTH,Others,0.003,0.000751010463174403,6,3.0
2003,JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",TUR,Türkiye,0.019,0.4554965085895345,1,19.0
2003,JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",NLD,Netherlands,0.013640394,0.3270079917255597,2,13.640394
2003,JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",KOR,"Korea, Rep.",0.006573823,0.15759754866239892,3,6.573823
2003,JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",ISR,Israel,0.001377,0.033011510122515214,4,1.377
2003,JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",CHN,China,0.001,0.023973500452080763,5,1.0
2003,JOR,Jordan,,OTH,Others,0.00012150668,0.0029129404479108327,6,0.12150668
2003,JPN,Japan,East Asia & Pacific,USA,United States,57.794,0.5536670491559066,1,57794.0
2003,JPN,Japan,East Asia & Pacific,FRA,France,11.039878,0.10576213231998498,2,11039.878
2003,JPN,Japan,East Asia & Pacific,DEU,Germany,9.848869,0.09435225519522934,3,9848.869
2003,JPN,Japan,East Asia & Pacific,CAN,Canada,6.533581,0.06259176580079415,4,6533.581
2003,JPN,Japan,East Asia & Pacific,CHE,Switzerland,5.8521304,0.056063462813502704,5,5852.1304
2003,JPN,Japan,,OTH,Others,13.3155754487,0.12756333471458225,6,13315.575448700001
2003,KAZ,Kazakhstan,Europe & Central Asia,USA,United States,4.935,0.8117722420382506,1,4935.0
2003,KAZ,Kazakhstan,Europe & Central Asia,TUR,Türkiye,0.42,0.06908699932240431,2,420.0
2003,KAZ,Kazakhstan,Europe & Central Asia,FRA,France,0.29933087,0.04923778955443975,3,299.33087
2003,KAZ,Kazakhstan,Europe & Central Asia,DEU,Germany,0.16418993,0.027008070434894314,4,164.18993
2003,KAZ,Kazakhstan,Europe & Central Asia,KOR,"Korea, Rep.",0.12833028,0.021109414208104655,5,128.33028
2003,KAZ,Kazakhstan,,OTH,Others,0.13244030795,0.021785484441906353,6,132.44030795
2003,KEN,Kenya,Sub-Saharan Africa,GBR,United Kingdom,0.50863974,0.48303181650768895,1,508.63974
2003,KEN,Kenya,Sub-Saharan Africa,FRA,France,0.20586891,0.19550425525099144,2,205.86891
2003,KEN,Kenya,Sub-Saharan Africa,USA,United States,0.09,0.08546886935278003,3,90.0
2003,KEN,Kenya,Sub-Saharan Africa,CHE,Switzerland,0.0772091499999999,0.07332198615765764,4,77.2091499999999
