year,ecode_dest,economy_dest,ecode_source,economy_source,value,share,rank
2020,SLV,El Salvador,ESP,Spain,150.7699547,0.8836477706892125,1
2020,SLV,El Salvador,COL,Colombia,13.73525,0.08050093976952695,2
2020,SLV,El Salvador,DEU,Germany,3.146751707,0.018442800068063057,3
2020,SLV,El Salvador,CRI,Costa Rica,2.185325,0.012807973367928613,4
2020,SLV,El Salvador,SWE,Sweden,0.434295961,0.002545365610280834,5
2020,SLV,El Salvador,OTH,Others,0.350654364,0.0020551504949881346,6
2020,SMR,San Marino,JPN,Japan,4.035136377,0.7793851339835509,1
2020,SMR,San Marino,NLD,Netherlands,1.142196627,0.2206148660164491,2
2020,SRB,Serbia,SVN,Slovenia,475.7248951,0.249340058005342,1
2020,SRB,Serbia,AUT,Austria,420.3283587,0.22030526133705422,2
2020,SRB,Serbia,NLD,Netherlands,410.048589,0.21491736089358304,3
2020,SRB,Serbia,HUN,Hungary,165.7424429,0.0868700182653802,4
2020,SRB,Serbia,CHN,China,139.31,0.07301607260520303,5
2020,SRB,Serbia,OTH,Others,296.781803293,0.15555122889343745,6
2020,SSD,South Sudan,CHN,China,2.68,1.0,1
2020,STP,Sao Tome and Principe,CHN,China,1.55,1.0,1
2020,SUR,Suriname,FRA,France,362.0763307,0.9505790902377707,1
2020,SUR,Suriname,ITA,Italy,17.72232286,0.04652739798978206,2
2020,SUR,Suriname,GRC,Greece,1.102140933,0.002893511772447234,3
2020,SVK,Slovak Republic,AUT,Austria,436.3191115,0.2330248633260792,1
2020,SVK,Slovak Republic,DEU,Germany,423.4499821,0.22615184988128392,2
2020,SVK,Slovak Republic,CZE,Czechia,414.3641279,0.22129936948940523,3
2020,SVK,Slovak Republic,ITA,Italy,120.8661049,0.06455093722173123,4
2020,SVK,Slovak Republic,NLD,Netherlands,73.10058412,0.03904081479506669,5
2020,SVK,Slovak Republic,OTH,Others,404.31449742,0.21593216528643372,6
2020,SVN,Slovenia,AUT,Austria,360.9341341,0.5531052168889046,1
2020,SVN,Slovenia,LUX,Luxembourg,93.6601234,0.14352730310801207,2
2020,SVN,Slovenia,HUN,Hungary,87.50240794,0.13409105360078247,3
2020,SVN,Slovenia,DEU,Germany,40.81525426,0.0625463981569514,4
2020,SVN,Slovenia,NLD,Netherlands,21.70173591,0.033256326330278994,5
2020,SVN,Slovenia,OTH,Others,47.945971526,0.07347370191507048,6
2020,SWE,Sweden,NOR,Norway,2900.539973,0.23089120804629015,1
2020,SWE,Sweden,CHN,China,1929.99,0.15363267762738725,2
2020,SWE,Sweden,FIN,Finland,1626.487997,0.12947305742926948,3
2020,SWE,Sweden,USA,United States,1309.0,0.10420011244319914,4
2020,SWE,Sweden,DNK,Denmark,1192.268232,0.09490793264847536,5
2020,SWE,Sweden,OTH,Others,3604.08028022,0.2868950118053787,6
2020,SWZ,Eswatini,NLD,Netherlands,19.41734266,0.9432391943848061,1
2020,SWZ,Eswatini,DEU,Germany,1.168467149,0.05676080561519386,2
2020,SYC,Seychelles,RUS,Russian Federation,257.2579,0.4605199267883666,1
2020,SYC,Seychelles,USA,United States,139.0,0.24882528320250985,2
2020,SYC,Seychelles,CHN,China,87.55,0.15672412621855925,3
2020,SYC,Seychelles,FRA,France,46.8300617,0.08383095945966554,4
2020,SYC,Seychelles,MUS,Mauritius,26.30220251,0.04708383444892457,5
2020,SYC,Seychelles,OTH,Others,1.6847400240000001,0.003015869881974124,6
2020,SYR,Syrian Arab Republic,BHR,Bahrain,244.7044545,0.9442129973718585,1
2020,SYR,Syrian Arab Republic,NLD,Netherlands,13.70635952,0.052887156598269064,2
2020,SYR,Syrian Arab Republic,CHN,China,0.49,0.0018907067697544128,3
2020,SYR,Syrian Arab Republic,HRV,Croatia,0.261530897,0.001009139260118049,4
2020,TCA,Turks and Caicos Islands,ITA,Italy,0.231865915,1.0,1
2020,TCD,Chad,CHN,China,98.39,1.0,1
2020,TGO,Togo,FRA,France,31.98150555,0.6760124200977389,1
2020,TGO,Togo,CHN,China,9.11,0.1925635782675153,2
2020,TGO,Togo,MAR,Morocco,3.580135597,0.07567549080584272,3
2020,TGO,Togo,POL,Poland,1.256493378,0.026559260256544207,4
2020,TGO,Togo,FIN,Finland,1.142196627,0.02414330072230587,5
2020,TGO,Togo,OTH,Others,0.238719095,0.005045949850053011,6
2020,THA,Thailand,JPN,Japan,2654.518953,0.36945929151447265,1
2020,THA,Thailand,CHN,China,1882.88,0.2620616100783856,2
2020,THA,Thailand,NLD,Netherlands,807.5330152,0.11239346222529605,3
2020,THA,Thailand,BHR,Bahrain,406.9804519,0.05664405192861093,4
2020,THA,Thailand,CHE,Switzerland,380.0223651,0.0528919914513416,5
2020,THA,Thailand,OTH,Others,1052.940555514,0.14654959280189314,6
2020,TJK,Tajikistan,ITA,Italy,110.2950751,0.7738060725869947,1
2020,TJK,Tajikistan,ESP,Spain,12.5641629,0.0881474131113967,2
2020,TJK,Tajikistan,RUS,Russian Federation,12.08577,0.08479111337845875,3
2020,TJK,Tajikistan,KAZ,Kazakhstan,4.64165,0.03256479904988454,4
2020,TJK,Tajikistan,DEU,Germany,1.806955064,0.012677200683233603,5
2020,TJK,Tajikistan,OTH,Others,1.142196627,0.008013401190031761,6
2020,TKM,Turkmenistan,CHN,China,211.04,0.5520200496879075,1
2020,TKM,Turkmenistan,MYS,Malaysia,125.615573,0.3285742743036153,2
2020,TKM,Turkmenistan,ITA,Italy,36.2658851,0.09486114336086972,3
2020,TKM,Turkmenistan,KAZ,Kazakhstan,9.12536,0.023869321837661318,4
2020,TKM,Turkmenistan,DEU,Germany,0.258136438,0.0006752108099460741,5
2020,TLS,Timor-Leste,CHN,China,36.31,0.9394201286337892,1
2020,TLS,Timor-Leste,PRT,Portugal,1.199306458,0.03102871459778832,2
2020,TLS,Timor-Leste,NLD,Netherlands,1.142196627,0.029551156768422474,3
2020,TON,Tonga,CHN,China,0.71,0.8543174125283233,1
2020,TON,Tonga,DEU,Germany,0.121072842,0.14568258747167676,2
2020,TTO,Trinidad and Tobago,NLD,Netherlands,131.3526121,0.46870309801709675,1
2020,TTO,Trinidad and Tobago,ESP,Spain,74.24278075,0.26491914234973235,2
2020,TTO,Trinidad and Tobago,ITA,Italy,51.02420772,0.1820687373466543,3
2020,TTO,Trinidad and Tobago,JPN,Japan,23.62734607,0.08430902228651665,4
2020,TUN,Tunisia,NLD,Netherlands,109.6508762,0.4343704870269018,1
2020,TUN,Tunisia,DEU,Germany,66.0966344,0.2618349097621444,2
2020,TUN,Tunisia,BHR,Bahrain,30.23730505,0.1197819240130203,3
2020,TUN,Tunisia,ESP,Spain,18.27514603,0.07239508115794564,4
2020,TUN,Tunisia,MAR,Morocco,11.37219542,0.04504976370768392,5
2020,TUN,Tunisia,OTH,Others,16.804137434,0.06656783433230397,6
2020,TUR,Turkiye,USA,United States,2761.0,0.25983486915124177,1
2020,TUR,Turkiye,DEU,Germany,1648.012692,0.15509277877052,2
2020,TUR,Turkiye,NLD,Netherlands,1215.297211,0.11437037008332274,3
2020,TUR,Turkiye,CHE,Switzerland,954.8142902,0.0898565904229818,4
2020,TUR,Turkiye,ESP,Spain,667.0428301,0.06277471440684805,5
2020,TUR,Turkiye,OTH,Others,3379.812503693,0.31807067716508564,6
2020,TWN,"Taiwan, China",JPN,Japan,1929.059516,0.536419244196461,1
2020,TWN,"Taiwan, China",DEU,Germany,408.5351785,0.11360257672767222,2
2020,TWN,"Taiwan, China",CHE,Switzerland,313.0546932,0.08705203780685165,3
2020,TWN,"Taiwan, China",FIN,Finland,260.4208309,0.0724159851605078,4
2020,TWN,"Taiwan, China",CHN,China,226.22,0.06290565968319424,5
2020,TWN,"Taiwan, China",OTH,Others,458.888585331,0.1276044964253131,6
2020,TZA,Tanzania,CHN,China,107.57,0.6810826858380336,1
2020,TZA,Tanzania,GBR,United Kingdom,25.05651282,0.15864606348592283,2
2020,TZA,Tanzania,DEU,Germany,14.87711106,0.0941948755066981,3
2020,TZA,Tanzania,FIN,Finland,3.426589881,0.021695556748321167,4
2020,TZA,Tanzania,BGR,Bulgaria,2.284393254,0.014463704498880776,5
2020,TZA,Tanzania,ESP,Spain,2.284393254,0.014463704498880776,5
2020,TZA,Tanzania,OTH,Others,2.44070696,0.015453409423262824,6
2020,UGA,Uganda,NLD,Netherlands,404.3376059,0.743681867054196,1
2020,UGA,Uganda,CHN,China,97.78,0.17984281427076454,2
2020,UGA,Uganda,DEU,Germany,14.49904398,0.026667507400273946,3
2020,UGA,Uganda,NOR,Norway,12.42587884,0.022854418289764193,4
2020,UGA,Uganda,USA,United States,5.0,0.009196298541151797,5
2020,UGA,Uganda,OTH,Others,9.654479117000001,0.017757094443849517,6
2020,UKR,Ukraine,CHE,Switzerland,628.7267364,0.28420090385703123,1
2020,UKR,Ukraine,NLD,Netherlands,576.8092966,0.26073286525955097,2
2020,UKR,Ukraine,CZE,Czechia,220.1326569,0.09950570961503927,3
2020,UKR,Ukraine,FRA,France,131.3526121,0.05937481090203247,4
2020,UKR,Ukraine,SWE,Sweden,128.9859005,0.05830499545289116,5
2020,UKR,Ukraine,OTH,Others,526.254362707,0.23788071491345497,6
2020,URY,Uruguay,NLD,Netherlands,1401.475261,0.5096514305523334,1
2020,URY,Uruguay,FIN,Finland,552.8231674,0.20103609813764817,2
2020,URY,Uruguay,ESP,Spain,357.5075442,0.13000888164431293,3
2020,URY,Uruguay,DEU,Germany,308.537006,0.11220057239828359,4
2020,URY,Uruguay,CHE,Switzerland,61.27537235,0.022283005661849063,5
2020,URY,Uruguay,OTH,Others,68.251809291,0.024820011605572817,6
2020,USA,United States,IRL,Ireland,130092.7692,0.36155838556022546,1
2020,USA,United States,LUX,Luxembourg,61044.69872,0.16965756707263296,2
2020,USA,United States,JPN,Japan,54226.71338,0.15070878315894806,3
2020,USA,United States,CAN,Canada,29391.87401,0.08168692680611452,4
2020,USA,United States,SWE,Sweden,20988.98093,0.05833331173032759,5
2020,USA,United States,OTH,Others,64066.198668643,0.1780550256717514,6
2020,UZB,Uzbekistan,RUS,Russian Federation,112.2772,0.49466211679830063,1
2020,UZB,Uzbekistan,KAZ,Kazakhstan,50.04382,0.22047915279213529,2
2020,UZB,Uzbekistan,DEU,Germany,29.31219204,0.1291413658561551,3
2020,UZB,Uzbekistan,JPN,Japan,10.36759854,0.04567675574303038,4
2020,UZB,Uzbekistan,ITA,Italy,9.226664352,0.04065011702596556,5
2020,UZB,Uzbekistan,OTH,Others,15.750084471000001,0.06939049178441307,6
2020,VAT,Holy See,ESP,Spain,1.142196627,1.0,1
2020,VCT,St. Vincent and the Grenadines,MLT,Malta,0.342658988,1.0,1
2020,VEN,"Venezuela, RB",USA,United States,305.0,0.8306656916664725,1
2020,VEN,"Venezuela, RB",PRT,Portugal,26.86446466,0.07316521022310954,2
2020,VEN,"Venezuela, RB",DEU,Germany,20.39392077,0.05554272230230587,3
2020,VEN,"Venezuela, RB",JPN,Japan,9.330995367,0.02541291055890395,4
2020,VEN,"Venezuela, RB",NOR,Norway,2.548898223,0.006941909198018813,5
2020,VEN,"Venezuela, RB",OTH,Others,3.037111826,0.008271556051189224,6
2020,VGB,British Virgin Islands,HKG,"Hong Kong SAR, China",31454.44584,0.6511195730403057,1
2020,VGB,British Virgin Islands,CHN,China,6975.62,0.14439811590371407,2
2020,VGB,British Virgin Islands,USA,United States,5292.6,0.1095589307089545,3
2020,VGB,British Virgin Islands,JPN,Japan,2483.523227,0.05140992123738278,4
2020,VGB,British Virgin Islands,THA,Thailand,1578.07,0.032666678340301514,5
2020,VGB,British Virgin Islands,OTH,Others,523.988975872,0.010846780769341433,6
2020,VNM,Vietnam,JPN,Japan,2356.000457,0.3352956996320247,1
2020,VNM,Vietnam,CHN,China,1875.75,0.2669485511839059,2
2020,VNM,Vietnam,THA,Thailand,1748.16,0.24879049939365963,3
2020,VNM,Vietnam,ITA,Italy,257.9262735,0.03670694123581974,4
2020,VNM,Vietnam,MYS,Malaysia,226.6746474,0.032259346242064633,5
2020,VNM,Vietnam,OTH,Others,562.1234986750001,0.07999896231252542,6
2020,VUT,Vanuatu,CHN,China,0.66,0.8010804205617347,1
2020,VUT,Vanuatu,JPN,Japan,0.163887319,0.19891957943826538,2
2020,WSM,Samoa,JPN,Japan,1.683400924,0.9223946316298076,1
2020,WSM,Samoa,ITA,Italy,0.141632382,0.07760536837019236,2
2020,XKX,Kosovo,ITA,Italy,964.7872202,0.9693587732339367,1
2020,XKX,Kosovo,AUT,Austria,20.0,0.02009476810924152,2
2020,XKX,Kosovo,MKD,North Macedonia,5.905156561,0.005933137587103056,3
2020,XKX,Kosovo,USA,United States,4.0,0.004018953621848304,4
2020,XKX,Kosovo,BGR,Bulgaria,0.456878651,0.00045904352729540435,5
2020,XKX,Kosovo,OTH,Others,0.134685725,0.00013532392057500367,6
2020,YEM,"Yemen, Rep.",NLD,Netherlands,3.426589881,0.495716932798485,1
2020,YEM,"Yemen, Rep.",ITA,Italy,2.402039506,0.34749756980768604,2
2020,YEM,"Yemen, Rep.",NOR,Norway,0.955836834,0.13827873193509108,3
2020,YEM,"Yemen, Rep.",DEU,Germany,0.127926022,0.018506765458737872,4
2020,ZAF,South Africa,GBR,United Kingdom,3148.485897,0.6975695744300919,1
2020,ZAF,South Africa,CHN,China,400.43,0.08871813113572975,2
2020,ZAF,South Africa,FRA,France,386.0624599,0.08553489984264569,3
2020,ZAF,South Africa,DEU,Germany,228.4004907,0.05060376266860032,4
2020,ZAF,South Africa,CZE,Czechia,107.3545524,0.023785169087832507,5
2020,ZAF,South Africa,OTH,Others,242.774660572,0.05378846283509971,6
2020,ZMB,Zambia,CHN,China,214.26,0.9435455426854219,1
2020,ZMB,Zambia,DEU,Germany,5.625318387,0.024772445114534667,2
2020,ZMB,Zambia,JPN,Japan,3.767750643,0.01659219791446272,3
2020,ZMB,Zambia,FIN,Finland,3.426589881,0.015089814285580698,4
2020,ZWE,Zimbabwe,CHN,China,76.25,0.5154629875145058,1
2020,ZWE,Zimbabwe,USA,United States,47.0,0.3177280054187773,2
2020,ZWE,Zimbabwe,GBR,United Kingdom,18.65079487,0.12608255007489072,3
2020,ZWE,Zimbabwe,ITA,Italy,4.12447202,0.027882133368513945,4
2020,ZWE,Zimbabwe,ZMB,Zambia,1.9,0.012844323623312275,5
2021,ABW,Aruba,USA,United States,26.0,0.8154465432595956,1
2021,ABW,Aruba,ESP,Spain,4.730962017,0.1483787162713498,2
2021,ABW,Aruba,GBR,United Kingdom,1.153385186,0.03617399857578945,3
2021,ABW,Aruba,FIN,Finland,1.18274e-05,3.7094663252879005e-07,4
2021,ABW,Aruba,FRA,France,1.18274e-05,3.7094663252879005e-07,4
2021,AFG,Afghanistan,USA,United States,2.0,0.5134629816120487,1
2021,AFG,Afghanistan,NOR,Norway,1.862630966,0.47819602472264533,2
2021,AFG,Afghanistan,ITA,Italy,0.031933994,0.008198461887010637,3
2021,AFG,Afghanistan,BHR,Bahrain,0.000543351,0.00013949531226094416,4
2021,AFG,Afghanistan,FRA,France,1.18274e-05,3.0364660343591728e-06,5
2021,AGO,Angola,ESP,Spain,149.0253036,0.3317437958643583,1
2021,AGO,Angola,CHN,China,123.49,0.2748999019740269,2
2021,AGO,Angola,ITA,Italy,102.6737032,0.22856094376055017,3
2021,AGO,Angola,BHR,Bahrain,42.60452739,0.09484152889432948,4
2021,AGO,Angola,HRV,Croatia,10.25587408,0.022830502706696607,5
2021,AGO,Angola,OTH,Others,21.1686493329,0.04712332680003855,6
2021,AIA,Anguilla,GBR,United Kingdom,3.775211295,0.8500591456198032,1
2021,AIA,Anguilla,ITA,Italy,0.665882904,0.1499359395344979,2
2021,AIA,Anguilla,FRA,France,1.18274e-05,2.6631594242736712e-06,3
2021,AIA,Anguilla,USA,United States,1e-05,2.2516862744759384e-06,4
2021,ALB,Albania,USA,United States,16.0,0.24597060117487812,1
2021,ALB,Albania,AUT,Austria,9.461924035,0.14545969644749865,2
2021,ALB,Albania,NOR,Norway,9.313154831,0.14317264328848692,3
2021,ALB,Albania,SVN,Slovenia,7.687813278,0.1181860033568669,4
2021,ALB,Albania,DEU,Germany,6.563027059,0.1008944819518264,5
2021,ALB,Albania,OTH,Others,16.0225049728,0.24631657378044314,6
2021,AND,Andorra,ESP,Spain,18.92384807,0.8684583889921191,1
2021,AND,Andorra,RUS,Russian Federation,1.55463,0.07134550331859742,2
2021,AND,Andorra,DEU,Germany,0.741578296,0.034032713107471114,3
2021,AND,Andorra,ITA,Italy,0.566532702,0.02599947303900926,4
2021,AND,Andorra,SRB,Serbia,0.003548222,0.00016283597027982245,5
2021,AND,Andorra,OTH,Others,2.36548e-05,1.085572523301852e-06,6
2021,ARE,United Arab Emirates,CHE,Switzerland,6949.469604,0.6620606300078774,1
2021,ARE,United Arab Emirates,BHR,Bahrain,1097.413503,0.1045481621730008,2
2021,ARE,United Arab Emirates,CHN,China,894.14,0.08518274421612154,3
2021,ARE,United Arab Emirates,FRA,France,774.6950304,0.07380348560635214,4
2021,ARE,United Arab Emirates,USA,United States,200.0,0.019053558551484454,5
2021,ARE,United Arab Emirates,OTH,Others,581.0087317348,0.055351419445163676,6
2021,ARG,Argentina,ESP,Spain,1932.716258,0.33675838967769045,1
2021,ARG,Argentina,NLD,Netherlands,1332.948548,0.23225427151536682,2
2021,ARG,Argentina,FRA,France,578.3601066,0.10077403620228324,3
2021,ARG,Argentina,CHE,Switzerland,452.3615576,0.078819924579673,4
2021,ARG,Argentina,JPN,Japan,389.4767736,0.06786281770616659,5
2021,ARG,Argentina,OTH,Others,1053.3145086824,0.18353056031881984,6
2021,ARM,Armenia,RUS,Russian Federation,155.049,0.7384745141726189,1
2021,ARM,Armenia,ITA,Italy,35.44673292,0.16882733117984364,2
2021,ARM,Armenia,AUS,Australia,7.5118838,0.03577794593790457,3
2021,ARM,Armenia,CHN,China,6.98,0.03324466529242291,4
2021,ARM,Armenia,LVA,Latvia,3.548221513,0.016899632748289314,5
2021,ARM,Armenia,OTH,Others,1.4226600284,0.006775910668920754,6
2021,ASM,American Samoa,AUS,Australia,7.5118838,1.0,1
2021,ATG,Antigua and Barbuda,GBR,United Kingdom,38.61550205,0.9359037373149663,1
2021,ATG,Antigua and Barbuda,FIN,Finland,2.365481009,0.05733092668338562,2
2021,ATG,Antigua and Barbuda,DEU,Germany,0.279126759,0.006765049347136842,3
2021,ATG,Antigua and Barbuda,FRA,France,1.18274e-05,2.8665451114390036e-07,4
2021,AUS,Australia,CAN,Canada,5439.129994,0.2081272655065432,1
2021,AUS,Australia,JPN,Japan,4917.491907,0.18816688420454514,2
2021,AUS,Australia,GBR,United Kingdom,4421.890753,0.1692028011475688,3
2021,AUS,Australia,SWE,Sweden,2477.914532,0.09481692408031932,4
2021,AUS,Australia,NLD,Netherlands,1958.618275,0.07494615245389788,5
2021,AUS,Australia,OTH,Others,6918.6279948164,0.2647399726071257,6
2021,AUT,Austria,DEU,Germany,8355.651252,0.6140455457144057,1
2021,AUT,Austria,CHE,Switzerland,2144.917196,0.15762707303213244,2
2021,AUT,Austria,ITA,Italy,1447.24386,0.10635600014814059,3
2021,AUT,Austria,RUS,Russian Federation,423.575,0.031127955701085955,4
2021,AUT,Austria,USA,United States,331.0,0.02432474375744426,5
2021,AUT,Austria,OTH,Others,905.155829991,0.0665186816467911,6
2021,AZE,Azerbaijan,FRA,France,171.4973731,0.4175419117109073,1
2021,AZE,Azerbaijan,NOR,Norway,115.4831199,0.28116490522143117,2
2021,AZE,Azerbaijan,USA,United States,93.0,0.22642561274960063,3
2021,AZE,Azerbaijan,RUS,Russian Federation,15.68032,0.038176624345266856,4
2021,AZE,Azerbaijan,KAZ,Kazakhstan,6.53166,0.01590252814808663,5
2021,AZE,Azerbaijan,OTH,Others,8.5384459568,0.02078841782470742,6
2021,BDI,Burundi,CHN,China,8.61,0.9982160274560012,1
2021,BDI,Burundi,ITA,Italy,0.015375627,0.0017826013128438135,2
2021,BDI,Burundi,FRA,France,1.18274e-05,1.3712311548354367e-06,3
2021,BEL,Belgium,NLD,Netherlands,8872.919264,0.5638722982307885,1
2021,BEL,Belgium,FRA,France,1625.085453,0.10327386533566142,2
2021,BEL,Belgium,GBR,United Kingdom,1593.861622,0.10128959693180324,3
2021,BEL,Belgium,SWE,Sweden,1450.813595,0.09219892256162904,4
2021,BEL,Belgium,RUS,Russian Federation,568.8772,0.036152035720258296,5
2021,BEL,Belgium,OTH,Others,1624.13212018,0.10321328121985938,6
2021,BEN,Benin,CHN,China,32.51,0.9015974342572396,1
2021,BEN,Benin,ESP,Spain,3.548221513,0.0984025657427604,2
2021,BES,"Bonaire, Sint Eustatius and Saba",USA,United States,9.0,0.9854403593569357,1
2021,BES,"Bonaire, Sint Eustatius and Saba",NOR,Norway,0.116414435,0.01274660918452607,2
2021,BES,"Bonaire, Sint Eustatius and Saba",ITA,Italy,0.016558367,0.0018130314585382253,3
2021,BFA,Burkina Faso,FRA,France,66.23346824,0.693898594250383,1
2021,BFA,Burkina Faso,MAR,Morocco,15.24172486,0.15968077371370212,2
2021,BFA,Burkina Faso,AUS,Australia,7.5118838,0.07869866621063155,3
2021,BFA,Burkina Faso,CHN,China,5.28,0.055316212105428815,4
2021,BFA,Burkina Faso,NOR,Norway,0.814901048,0.008537355912140951,5
2021,BFA,Burkina Faso,OTH,Others,0.36924329499999997,0.0038683978077135267,6
2021,BGD,Bangladesh,CHN,China,240.71,0.537933925807625,1
2021,BGD,Bangladesh,BHR,Bahrain,66.18381383,0.1479062722715836,2
2021,BGD,Bangladesh,JPN,Japan,34.71152535,0.07757262723732455,3
2021,BGD,Bangladesh,CHE,Switzerland,28.06367813,0.06271615034303721,4
2021,BGD,Bangladesh,USA,United States,26.0,0.05810428345726496,5
2021,BGD,Bangladesh,OTH,Others,51.802295525699996,0.11576674088316466,6
2021,BGR,Bulgaria,DEU,Germany,495.20517,0.2950248664629584,1
2021,BGR,Bulgaria,HUN,Hungary,328.3993417,0.19564814303446376,2
2021,BGR,Bulgaria,AUT,Austria,275.5785375,0.16417946772646755,3
2021,BGR,Bulgaria,GRC,Greece,139.3129934,0.08299751247425387,4
2021,BGR,Bulgaria,SWE,Sweden,127.9066554,0.0762020395084095,5
2021,BGR,Bulgaria,OTH,Others,312.117407566,0.1859479707934469,6
2021,BHR,Bahrain,DEU,Germany,76.02419414,0.39001727598881714,1
2021,BHR,Bahrain,CHN,China,61.11,0.3135048783520932,2
2021,BHR,Bahrain,ESP,Spain,18.92384807,0.09708261638256983,3
2021,BHR,Bahrain,ITA,Italy,8.247249537,0.04230981775219345,4
2021,BHR,Bahrain,USA,United States,8.0,0.04104138482763452,5
2021,BHR,Bahrain,OTH,Others,22.6199047004,0.11604402669669191,6
2021,BHS,"Bahamas, The",USA,United States,2596.0,0.7257138221106334,1
2021,BHS,"Bahamas, The",RUS,Russian Federation,768.9229,0.21495299563458872,2
2021,BHS,"Bahamas, The",GBR,United Kingdom,78.94089249,0.0220679879852629,3
2021,BHS,"Bahamas, The",DEU,Germany,72.25834837,0.020199877571261307,4
2021,BHS,"Bahamas, The",JPN,Japan,19.75303497,0.00552197631215859,5
2021,BHS,"Bahamas, The",OTH,Others,41.292463681,0.011543340386095155,6
2021,BIH,Bosnia and Herzegovina,DEU,Germany,460.291853,0.5548521865326266,1
2021,BIH,Bosnia and Herzegovina,CHE,Switzerland,120.3672172,0.1450949288260976,2
2021,BIH,Bosnia and Herzegovina,SRB,Serbia,85.6644991,0.103263036971148,3
2021,BIH,Bosnia and Herzegovina,AUT,Austria,79.24361379,0.09552307322747357,4
2021,BIH,Bosnia and Herzegovina,ITA,Italy,18.80320854,0.02266605699025474,5
2021,BIH,Bosnia and Herzegovina,OTH,Others,65.2052398124,0.07860071745239951,6
2021,BLR,Belarus,RUS,Russian Federation,449.455,0.6356798716954288,1
2021,BLR,Belarus,AUT,Austria,111.1776,0.15724235463707315,2
2021,BLR,Belarus,LTU,Lithuania,51.96961776,0.07350244173440562,3
2021,BLR,Belarus,CHN,China,42.41,0.05998194114784157,4
2021,BLR,Belarus,CZE,Czechia,21.85307457,0.03090756502610548,5
2021,BLR,Belarus,OTH,Others,30.180848365400003,0.042685825759145334,6
2021,BLZ,Belize,GBR,United Kingdom,38.51904575,0.56855587661183,1
2021,BLZ,Belize,CYP,Cyprus,26.0202911,0.3840694681813477,2
2021,BLZ,Belize,RUS,Russian Federation,3.022685,0.04461598895908343,3
2021,BLZ,Belize,DEU,Germany,0.151390785,0.0022345860028640013,4
2021,BLZ,Belize,ITA,Italy,0.035482215,0.0005237310909617855,5
2021,BLZ,Belize,OTH,Others,2.36548e-05,3.4915391303735805e-07,6
2021,BMU,Bermuda,RUS,Russian Federation,5678.049,0.3811153496253359,1
2021,BMU,Bermuda,HKG,"Hong Kong SAR, China",4721.319911,0.3168989011144188,2
2021,BMU,Bermuda,FRA,France,1661.750409,0.1115380631826319,3
2021,BMU,Bermuda,JPN,Japan,1246.847459,0.08368943368862204,4
2021,BMU,Bermuda,KAZ,Kazakhstan,681.3476,0.04573261498630666,5
2021,BMU,Bermuda,OTH,Others,909.1907732641,0.06102563740268479,6
2021,BOL,Bolivia,SWE,Sweden,33.34667589,0.35943909376537425,1
2021,BOL,Bolivia,CHN,China,26.4,0.2845618587803979,2
2021,BOL,Bolivia,ITA,Italy,19.39103057,0.20901317055555754,3
2021,BOL,Bolivia,AUS,Australia,7.5118838,0.0809695309496348,4
2021,BOL,Bolivia,DEU,Germany,5.257281542,0.05666749271679533,5
2021,BOL,Bolivia,OTH,Others,0.867332419,0.009348853232240112,6
2021,BRA,Brazil,CHL,Chile,4228.698226,0.21849205122173523,1
2021,BRA,Brazil,CAN,Canada,2384.603913,0.12320978524768965,2
2021,BRA,Brazil,JPN,Japan,2233.636827,0.1154094867812963,3
2021,BRA,Brazil,NOR,Norway,1966.239814,0.10159338576427022,4
2021,BRA,Brazil,DEU,Germany,1641.048902,0.08479113939807449,5
2021,BRA,Brazil,OTH,Others,6899.7863535428,0.35650415158693405,6
2021,BRB,Barbados,CAN,Canada,925.1306149,0.7614413458184968,1
2021,BRB,Barbados,CHN,China,223.71,0.1841275607244591,2
2021,BRB,Barbados,DEU,Germany,27.06819918,0.0222788497975826,3
2021,BRB,Barbados,COL,Colombia,22.10575,0.018194438449263384,4
2021,BRB,Barbados,JPN,Japan,7.523984203,0.006192717617575225,5
2021,BRB,Barbados,OTH,Others,9.434371142,0.007765087592622991,6
2021,BRN,Brunei Darussalam,DEU,Germany,81.44587661,0.5568540036754461,1
2021,BRN,Brunei Darussalam,JPN,Japan,30.97943549,0.21180965080426933,2
2021,BRN,Brunei Darussalam,MYS,Malaysia,22.55352861,0.1542008414204386,3
2021,BRN,Brunei Darussalam,AUS,Australia,7.5118838,0.05135953768666453,4
2021,BRN,Brunei Darussalam,CHN,China,3.75,0.02563914344960874,5
2021,BRN,Brunei Darussalam,OTH,Others,0.0200118274,0.00013682296357264286,6
2021,BTN,Bhutan,FIN,Finland,1.18274,0.999000998157193,1
2021,BTN,Bhutan,ITA,Italy,0.001182741,0.0009990018428069033,2
2021,BWA,Botswana,DEU,Germany,9.431172782,0.5393433615527727,1
2021,BWA,Botswana,GBR,United Kingdom,4.323092158,0.24722599306506376,2
2021,BWA,Botswana,AUS,Australia,1.5,0.08578095863891035,3
2021,BWA,Botswana,ESP,Spain,1.182740504,0.06763774283612532,4
2021,BWA,Botswana,SWE,Sweden,1.04937092,0.0600106956569302,5
2021,BWA,Botswana,OTH,Others,2.18274e-05,1.2482501977299678e-06,6
2021,CAF,Central African Republic,FRA,France,17.74110757,0.9140227249953609,1
2021,CAF,Central African Republic,MAR,Morocco,1.668801992,0.08597675980415276,2
